LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NY: SYRACUSE,01/04/2019 14:07:00,44.00,1371.00,726.00,210.00,113.00,67.00,91.00,70.00,34.00,APPROVED
NY: SYRACUSE,01/04/2019 15:08:00,45.00,1359.00,729.00,212.00,113.00,67.00,91.00,70.00,33.00,APPROVED
NY: SYRACUSE,01/04/2019 16:08:00,45.00,1372.00,729.00,210.00,115.00,69.00,89.00,70.00,34.00,APPROVED
NY: SYRACUSE,01/04/2019 17:08:00,47.00,1356.00,719.00,209.00,113.00,65.00,88.00,68.00,37.00,APPROVED
NY: SYRACUSE,01/04/2019 18:08:00,48.00,1354.00,715.00,205.00,112.00,67.00,90.00,66.00,36.00,APPROVED
NY: SYRACUSE,01/04/2019 19:08:00,46.00,1359.00,716.00,206.00,110.00,67.00,86.00,66.00,39.00,APPROVED
NY: SYRACUSE,01/04/2019 20:09:00,47.00,1348.00,716.00,205.00,110.00,65.00,84.00,64.00,40.00,APPROVED
NY: SYRACUSE,01/04/2019 21:09:00,45.00,1357.00,718.00,207.00,111.00,64.00,87.00,67.00,40.00,APPROVED
NY: SYRACUSE,01/04/2019 22:08:00,46.00,1369.00,719.00,210.00,110.00,65.00,87.00,66.00,39.00,APPROVED
NY: SYRACUSE,01/04/2019 23:16:00,48.00,1345.00,689.00,196.00,102.00,62.00,82.00,65.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 00:17:00,47.00,1364.00,707.00,203.00,106.00,65.00,86.00,65.00,37.00,APPROVED
NY: SYRACUSE,01/05/2019 01:17:00,46.00,1361.00,715.00,201.00,109.00,64.00,87.00,66.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 02:17:00,46.00,1368.00,713.00,203.00,111.00,66.00,88.00,67.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 03:17:00,45.00,1350.00,708.00,208.00,110.00,66.00,89.00,67.00,38.00,APPROVED
NY: SYRACUSE,01/05/2019 04:18:00,47.00,1351.00,711.00,206.00,108.00,66.00,87.00,66.00,37.00,APPROVED
NY: SYRACUSE,01/05/2019 05:18:00,45.00,1343.00,700.00,204.00,109.00,66.00,87.00,66.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 06:18:00,46.00,1359.00,707.00,204.00,109.00,64.00,88.00,66.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 07:18:00,47.00,1368.00,724.00,208.00,112.00,65.00,89.00,67.00,35.00,APPROVED
NY: SYRACUSE,01/05/2019 08:18:00,47.00,1376.00,735.00,210.00,110.00,67.00,93.00,68.00,35.00,APPROVED
NY: SYRACUSE,01/05/2019 09:19:00,48.00,1385.00,740.00,213.00,116.00,69.00,92.00,71.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 10:19:00,47.00,1413.00,769.00,223.00,122.00,73.00,96.00,70.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 11:19:00,48.00,1429.00,795.00,227.00,125.00,72.00,97.00,73.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 12:19:00,50.00,1446.00,796.00,229.00,128.00,71.00,98.00,74.00,39.00,APPROVED
NY: SYRACUSE,01/05/2019 13:20:00,48.00,1453.00,800.00,228.00,129.00,74.00,100.00,73.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 14:20:00,50.00,1469.00,832.00,237.00,131.00,76.00,102.00,76.00,37.00,APPROVED
NY: SYRACUSE,01/05/2019 15:20:00,50.00,1480.00,832.00,238.00,133.00,76.00,104.00,75.00,38.00,APPROVED
NY: SYRACUSE,01/05/2019 16:20:00,49.00,1434.00,776.00,225.00,126.00,71.00,97.00,73.00,37.00,APPROVED
NY: SYRACUSE,01/05/2019 17:20:00,49.00,1417.00,765.00,222.00,121.00,71.00,95.00,70.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 18:21:00,48.00,1391.00,747.00,217.00,117.00,69.00,94.00,71.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 19:21:00,48.00,1375.00,733.00,216.00,112.00,67.00,90.00,71.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 20:21:00,48.00,1379.00,741.00,210.00,115.00,68.00,89.00,70.00,36.00,APPROVED
NY: SYRACUSE,01/05/2019 21:21:00,46.00,1379.00,734.00,213.00,115.00,66.00,91.00,68.00,35.00,APPROVED
NY: SYRACUSE,01/05/2019 22:22:00,45.00,1377.00,738.00,214.00,116.00,67.00,92.00,71.00,33.00,APPROVED
NY: SYRACUSE,01/05/2019 23:22:00,46.00,1381.00,736.00,214.00,117.00,69.00,92.00,69.00,35.00,APPROVED
NY: SYRACUSE,01/06/2019 00:22:00,47.00,1378.00,745.00,216.00,116.00,71.00,92.00,70.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 01:22:00,46.00,1376.00,745.00,214.00,119.00,69.00,94.00,72.00,35.00,APPROVED
NY: SYRACUSE,01/06/2019 02:23:00,48.00,1389.00,750.00,219.00,119.00,68.00,93.00,73.00,35.00,APPROVED
NY: SYRACUSE,01/06/2019 03:23:00,45.00,1384.00,746.00,217.00,118.00,69.00,92.00,69.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 04:23:00,46.00,1382.00,741.00,219.00,118.00,69.00,93.00,71.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 05:23:00,46.00,1390.00,755.00,218.00,122.00,70.00,93.00,73.00,35.00,APPROVED
NY: SYRACUSE,01/06/2019 06:23:00,45.00,1438.00,790.00,227.00,125.00,71.00,96.00,74.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 07:24:00,48.00,1461.00,822.00,238.00,134.00,74.00,101.00,75.00,38.00,APPROVED
NY: SYRACUSE,01/06/2019 08:24:00,45.00,1428.00,797.00,233.00,129.00,75.00,101.00,74.00,37.00,APPROVED
NY: SYRACUSE,01/06/2019 09:24:00,46.00,1443.00,807.00,234.00,131.00,73.00,101.00,77.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 10:24:00,51.00,1541.00,886.00,255.00,146.00,80.00,110.00,80.00,38.00,APPROVED
NY: SYRACUSE,01/06/2019 11:25:00,57.00,1650.00,988.00,285.00,166.00,86.00,124.00,86.00,38.00,APPROVED
NY: SYRACUSE,01/06/2019 12:25:00,68.00,1904.00,1189.00,341.00,200.00,101.00,146.00,95.00,40.00,APPROVED
NY: SYRACUSE,01/06/2019 13:25:00,73.00,1977.00,1255.00,364.00,214.00,108.00,158.00,100.00,42.00,APPROVED
NY: SYRACUSE,01/06/2019 14:25:00,58.00,1634.00,956.00,281.00,165.00,86.00,121.00,82.00,36.00,APPROVED
NY: SYRACUSE,01/06/2019 15:25:00,49.00,1453.00,809.00,235.00,131.00,74.00,104.00,74.00,34.00,APPROVED
NY: SYRACUSE,01/06/2019 16:26:00,48.00,1452.00,792.00,228.00,127.00,72.00,99.00,72.00,34.00,APPROVED
NY: SYRACUSE,01/06/2019 17:26:00,49.00,1409.00,752.00,227.00,121.00,69.00,95.00,70.00,33.00,APPROVED
NY: SYRACUSE,01/06/2019 18:26:00,46.00,1338.00,701.00,207.00,106.00,63.00,88.00,67.00,33.00,APPROVED
NY: SYRACUSE,01/06/2019 19:26:00,44.00,1308.00,673.00,198.00,101.00,62.00,84.00,65.00,32.00,APPROVED
NY: SYRACUSE,01/06/2019 20:27:00,43.00,1291.00,664.00,194.00,98.00,61.00,84.00,66.00,31.00,APPROVED
NY: SYRACUSE,01/06/2019 21:27:00,43.00,1289.00,656.00,193.00,98.00,62.00,83.00,65.00,30.00,APPROVED
NY: SYRACUSE,01/06/2019 22:27:00,45.00,1294.00,667.00,199.00,103.00,64.00,83.00,66.00,32.00,APPROVED
NY: SYRACUSE,01/06/2019 23:27:00,44.00,1306.00,675.00,194.00,103.00,63.00,85.00,67.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 00:28:00,43.00,1317.00,682.00,200.00,101.00,64.00,86.00,68.00,32.00,APPROVED
NY: SYRACUSE,01/07/2019 01:28:00,45.00,1302.00,673.00,199.00,102.00,62.00,85.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 02:28:00,42.00,1307.00,665.00,197.00,99.00,63.00,84.00,68.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 03:28:00,42.00,1282.00,654.00,198.00,98.00,59.00,84.00,65.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 04:28:00,43.00,1268.00,644.00,190.00,99.00,59.00,83.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 05:29:00,41.00,1264.00,640.00,187.00,93.00,61.00,81.00,65.00,28.00,APPROVED
NY: SYRACUSE,01/07/2019 06:29:00,42.00,1250.00,627.00,187.00,90.00,58.00,82.00,62.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 07:29:00,43.00,1253.00,626.00,187.00,94.00,59.00,84.00,62.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 08:29:00,41.00,1258.00,630.00,189.00,93.00,59.00,82.00,64.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 09:30:00,42.00,1256.00,634.00,188.00,93.00,58.00,82.00,62.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 10:30:00,40.00,1248.00,627.00,190.00,91.00,58.00,81.00,62.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 11:30:00,42.00,1250.00,626.00,188.00,91.00,60.00,80.00,61.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 12:30:00,41.00,1262.00,633.00,186.00,93.00,60.00,82.00,62.00,29.00,APPROVED
NY: SYRACUSE,01/07/2019 13:30:00,42.00,1265.00,639.00,190.00,96.00,61.00,81.00,62.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 14:31:00,43.00,1270.00,653.00,190.00,95.00,61.00,84.00,64.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 15:31:00,43.00,1302.00,661.00,197.00,100.00,64.00,85.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 16:31:00,42.00,1284.00,658.00,196.00,99.00,61.00,84.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 17:31:00,43.00,1277.00,656.00,194.00,97.00,62.00,86.00,65.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 18:32:00,42.00,1274.00,649.00,193.00,97.00,62.00,82.00,65.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 19:32:00,44.00,1279.00,654.00,189.00,97.00,61.00,83.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/07/2019 20:32:00,42.00,1271.00,645.00,190.00,93.00,61.00,82.00,65.00,32.00,APPROVED
NY: SYRACUSE,01/07/2019 21:32:00,44.00,1273.00,649.00,188.00,98.00,60.00,82.00,64.00,32.00,APPROVED
NY: SYRACUSE,01/07/2019 22:33:00,44.00,1284.00,657.00,192.00,95.00,61.00,81.00,64.00,32.00,APPROVED
NY: SYRACUSE,01/07/2019 23:33:00,44.00,1287.00,657.00,190.00,98.00,60.00,84.00,68.00,30.00,APPROVED
NY: SYRACUSE,01/08/2019 00:33:00,42.00,1286.00,658.00,191.00,97.00,59.00,82.00,66.00,30.00,APPROVED
NY: SYRACUSE,01/08/2019 01:33:00,44.00,1290.00,654.00,191.00,97.00,60.00,82.00,63.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 02:33:00,43.00,1290.00,651.00,188.00,94.00,60.00,82.00,66.00,31.00,APPROVED
NY: SYRACUSE,01/08/2019 03:34:00,45.00,1332.00,692.00,202.00,104.00,64.00,85.00,67.00,31.00,APPROVED
NY: SYRACUSE,01/08/2019 04:34:00,57.00,1518.00,834.00,241.00,127.00,74.00,99.00,74.00,34.00,APPROVED
NY: SYRACUSE,01/08/2019 05:34:00,56.00,1528.00,840.00,246.00,132.00,76.00,106.00,77.00,34.00,APPROVED
NY: SYRACUSE,01/08/2019 06:34:00,49.00,1383.00,730.00,217.00,112.00,67.00,91.00,71.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 07:35:00,44.00,1328.00,679.00,200.00,100.00,62.00,86.00,68.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 08:35:00,44.00,1306.00,672.00,196.00,98.00,63.00,83.00,66.00,31.00,APPROVED
NY: SYRACUSE,01/08/2019 09:35:00,45.00,1312.00,668.00,197.00,101.00,63.00,84.00,67.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 10:35:00,44.00,1312.00,669.00,197.00,103.00,62.00,83.00,66.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 11:35:00,44.00,1319.00,669.00,202.00,101.00,63.00,84.00,68.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 12:36:00,46.00,1313.00,676.00,197.00,101.00,63.00,84.00,66.00,33.00,APPROVED
NY: SYRACUSE,01/08/2019 13:36:00,43.00,1322.00,678.00,197.00,102.00,64.00,83.00,65.00,32.00,APPROVED
NY: SYRACUSE,01/08/2019 14:36:00,44.00,1320.00,682.00,200.00,105.00,63.00,84.00,67.00,34.00,APPROVED
NY: SYRACUSE,01/08/2019 15:36:00,43.00,1326.00,688.00,200.00,105.00,63.00,86.00,68.00,35.00,APPROVED
NY: SYRACUSE,01/08/2019 16:37:00,44.00,1328.00,699.00,205.00,106.00,67.00,86.00,68.00,35.00,APPROVED
NY: SYRACUSE,01/08/2019 17:37:00,45.00,1334.00,693.00,205.00,106.00,64.00,86.00,64.00,36.00,APPROVED
NY: SYRACUSE,01/08/2019 18:37:00,44.00,1338.00,703.00,203.00,108.00,63.00,86.00,68.00,37.00,APPROVED
NY: SYRACUSE,01/08/2019 19:37:00,45.00,1345.00,701.00,201.00,109.00,65.00,85.00,67.00,38.00,APPROVED
NY: SYRACUSE,01/08/2019 20:38:00,48.00,1426.00,773.00,215.00,117.00,73.00,91.00,67.00,38.00,APPROVED
NY: SYRACUSE,01/08/2019 21:38:00,59.00,1690.00,995.00,278.00,161.00,85.00,117.00,82.00,42.00,APPROVED
NY: SYRACUSE,01/08/2019 22:38:00,52.00,1471.00,807.00,237.00,132.00,75.00,97.00,74.00,37.00,APPROVED
NY: SYRACUSE,01/08/2019 23:38:00,47.00,1379.00,738.00,213.00,119.00,68.00,88.00,69.00,38.00,APPROVED
NY: SYRACUSE,01/09/2019 00:38:00,47.00,1362.00,720.00,207.00,113.00,66.00,89.00,67.00,38.00,APPROVED
NY: SYRACUSE,01/09/2019 01:39:00,46.00,1367.00,714.00,208.00,112.00,67.00,89.00,69.00,37.00,APPROVED
NY: SYRACUSE,01/09/2019 02:39:00,49.00,1370.00,724.00,208.00,113.00,65.00,89.00,67.00,37.00,APPROVED
NY: SYRACUSE,01/09/2019 03:39:00,57.00,1727.00,1010.00,287.00,164.00,86.00,120.00,83.00,43.00,APPROVED
NY: SYRACUSE,01/09/2019 04:39:00,60.00,1835.00,1104.00,315.00,188.00,96.00,136.00,88.00,44.00,APPROVED
NY: SYRACUSE,01/09/2019 05:40:00,57.00,1783.00,1069.00,302.00,180.00,94.00,127.00,87.00,43.00,APPROVED
NY: SYRACUSE,01/09/2019 06:40:00,71.00,1986.00,1221.00,345.00,201.00,103.00,145.00,93.00,43.00,APPROVED
NY: SYRACUSE,01/09/2019 07:40:00,84.00,2164.00,1385.00,399.00,237.00,116.00,169.00,108.00,45.00,APPROVED
NY: SYRACUSE,01/09/2019 08:40:00,75.00,1983.00,1230.00,358.00,210.00,105.00,153.00,99.00,43.00,APPROVED
NY: SYRACUSE,01/09/2019 09:40:00,82.00,2039.00,1293.00,375.00,216.00,112.00,161.00,100.00,42.00,APPROVED
NY: SYRACUSE,01/09/2019 10:41:00,77.00,1871.00,1156.00,348.00,201.00,101.00,146.00,98.00,40.00,APPROVED
NY: SYRACUSE,01/09/2019 11:41:00,67.00,1658.00,979.00,291.00,168.00,88.00,128.00,87.00,38.00,APPROVED
